Tanggal,Tahun,Bulan,Hari,Kategori,Nama_Produk,Lokasi_Toko,Metode_Bayar,Harga_Satuan,Qty,Diskon_IDR,Total_Penjualan
2024-01-27,2024,1,Saturday,Film,Instax Square Film (10s),Website,Paylater,150000,1,0,150000
2024-01-27,2024,1,Saturday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,2,0,300000
2024-01-27,2024,1,Saturday,Kamera,Instax Mini Evo,Jakarta Official Store,Paylater,2900000,1,0,2900000
2024-01-27,2024,1,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,2,0,370000
2024-01-27,2024,1,Saturday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,1,0,75000
2024-01-27,2024,1,Saturday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,1,7500,142500
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,1,0,185000
2024-01-28,2024,1,Sunday,Film,Instax Square Film (10s),Website,Paylater,150000,2,15000,285000
2024-01-28,2024,1,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2024-01-28,2024,1,Sunday,Aksesoris,Instax Photo Album,Website,Paylater,75000,3,0,225000
2024-01-28,2024,1,Sunday,Aksesoris,Instax Photo Album,Website,E-Wallet (Gopay/OVO),75000,1,0,75000
2024-01-28,2024,1,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,3,0,450000
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,4,0,740000
2024-01-28,2024,1,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,5,0,250000
2024-01-28,2024,1,Sunday,Kamera,Instax Square SQ1,Website,Transfer Bank,1900000,1,0,1900000
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,1,0,185000
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,2,9500,180500
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-01-28,2024,1,Sunday,Film,Instax Square Film (10s),Website,Paylater,150000,1,0,150000
2024-01-28,2024,1,Sunday,Kamera,Instax Mini 11,Tokopedia Official,Transfer Bank,1100000,1,0,1100000
2024-01-28,2024,1,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,4,0,740000
2024-01-28,2024,1,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,1,0,150000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000
2024-01-29,2024,1,Monday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,1,0,150000
2024-01-29,2024,1,Monday,Aksesoris,Camera Case / Bag,Website,E-Wallet (Gopay/OVO),150000,2,15000,285000
2024-01-29,2024,1,Monday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,5,0,375000
2024-01-29,2024,1,Monday,Aksesoris,Acrylic Frame,Shopee Mall,Paylater,50000,3,0,150000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,2,0,190000
2024-01-29,2024,1,Monday,Aksesoris,Instax Photo Album,Website,Transfer Bank,75000,2,0,150000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,3,0,285000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-01-29,2024,1,Monday,Kamera,Instax Mini 11,Tokopedia Official,Kartu Kredit,1100000,2,110000,2090000
2024-01-29,2024,1,Monday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,1,0,150000
2024-01-29,2024,1,Monday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,5,0,750000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-01-29,2024,1,Monday,Kamera,Instax Mini Evo,Website,Transfer Bank,2900000,1,0,2900000
2024-01-29,2024,1,Monday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,1,0,185000
2024-01-29,2024,1,Monday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-01-29,2024,1,Monday,Aksesoris,Instax Photo Album,Website,Transfer Bank,75000,1,0,75000
2024-01-29,2024,1,Monday,Aksesoris,Instax Photo Album,Tokopedia Official,Kartu Kredit,75000,1,0,75000
2024-01-29,2024,1,Monday,Kamera,Instax Square SQ1,Shopee Mall,E-Wallet (Gopay/OVO),1900000,1,0,1900000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,2,0,300000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),95000,2,0,190000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,1,0,150000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000
2024-01-30,2024,1,Tuesday,Aksesoris,Acrylic Frame,Surabaya Branch,Transfer Bank,50000,3,0,150000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,3,0,450000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,2,0,300000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,1,0,185000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,3,0,285000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,0,150000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-01-30,2024,1,Tuesday,Kamera,Instax Square SQ1,Tokopedia Official,Paylater,1900000,1,0,1900000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-01-30,2024,1,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,4,30000,570000
2024-01-30,2024,1,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-01-31,2024,1,Wednesday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,5,0,475000
2024-01-31,2024,1,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,3,0,285000
2024-01-31,2024,1,Wednesday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,1,0,75000
2024-01-31,2024,1,Wednesday,Film,Instax Square Film (10s),Jakarta Official Store,Transfer Bank,150000,2,0,300000
2024-01-31,2024,1,Wednesday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2024-01-31,2024,1,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,1,0,185000
2024-01-31,2024,1,Wednesday,Kamera,Instax Mini Evo,Website,Kartu Kredit,2900000,1,0,2900000
2024-01-31,2024,1,Wednesday,Kamera,Instax Mini 11,Website,Transfer Bank,1100000,1,0,1100000
2024-01-31,2024,1,Wednesday,Aksesoris,Camera Case / Bag,Tokopedia Official,Transfer Bank,150000,1,0,150000
2024-01-31,2024,1,Wednesday,Aksesoris,Acrylic Frame,Shopee Mall,E-Wallet (Gopay/OVO),50000,3,0,150000
2024-01-31,2024,1,Wednesday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-02-01,2024,2,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,1,0,95000
2024-02-01,2024,2,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000
2024-02-01,2024,2,Thursday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,4,0,600000
2024-02-01,2024,2,Thursday,Aksesoris,Instax Photo Album,Shopee Mall,Transfer Bank,75000,1,0,75000
2024-02-01,2024,2,Thursday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-02-01,2024,2,Thursday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,1,0,150000
2024-02-02,2024,2,Friday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,2,19000,171000
2024-02-02,2024,2,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,37000,148000
2024-02-02,2024,2,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,Paylater,75000,3,45000,180000
2024-02-02,2024,2,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,2,9500,180500
2024-02-02,2024,2,Friday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Kartu Kredit,150000,5,75000,675000
2024-02-02,2024,2,Friday,Kamera,Instax Wide 300,Website,Paylater,1800000,2,180000,3420000
2024-02-02,2024,2,Friday,Kamera,Instax Wide 300,Website,Kartu Kredit,1800000,1,180000,1620000
2024-02-03,2024,2,Saturday,Kamera,Instax Square SQ1,Tokopedia Official,Paylater,1900000,1,0,1900000
2024-02-03,2024,2,Saturday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,3,0,150000
2024-02-03,2024,2,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,1,0,185000
2024-02-03,2024,2,Saturday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,1,0,75000
2024-02-03,2024,2,Saturday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,2,0,100000
2024-02-03,2024,2,Saturday,Kamera,Instax Wide 300,Tokopedia Official,Kartu Kredit,1800000,1,0,1800000
2024-02-03,2024,2,Saturday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-02-03,2024,2,Saturday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,4,0,600000
2024-02-03,2024,2,Saturday,Aksesoris,Instax Photo Album,Tokopedia Official,Paylater,75000,2,0,150000
2024-02-03,2024,2,Saturday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2024-02-03,2024,2,Saturday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-02-03,2024,2,Saturday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-02-03,2024,2,Saturday,Kamera,Instax Square SQ1,Tokopedia Official,Transfer Bank,1900000,1,0,1900000
2024-02-04,2024,2,Sunday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,2,0,150000
2024-02-04,2024,2,Sunday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,1,0,95000
2024-02-04,2024,2,Sunday,Kamera,Instax Mini Evo,Shopee Mall,E-Wallet (Gopay/OVO),2900000,1,0,2900000
2024-02-04,2024,2,Sunday,Aksesoris,Camera Case / Bag,Shopee Mall,Paylater,150000,3,0,450000
2024-02-04,2024,2,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,0,150000
2024-02-04,2024,2,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Paylater,50000,1,0,50000
2024-02-04,2024,2,Sunday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,1,0,150000
2024-02-04,2024,2,Sunday,Aksesoris,Instax Photo Album,Jakarta Official Store,Kartu Kredit,75000,2,0,150000
2024-02-04,2024,2,Sunday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-02-04,2024,2,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,2,0,300000
2024-02-04,2024,2,Sunday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,2,0,300000
2024-02-04,2024,2,Sunday,Kamera,Instax Square SQ1,Shopee Mall,Paylater,1900000,1,0,1900000
2024-02-04,2024,2,Sunday,Kamera,Instax Mini Evo,Surabaya Branch,Kartu Kredit,2900000,1,0,2900000
2024-02-04,2024,2,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,E-Wallet (Gopay/OVO),50000,1,0,50000
2024-02-04,2024,2,Sunday,Kamera,Instax Mini 11,Website,Paylater,1100000,1,0,1100000
2024-02-04,2024,2,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,3,27750,527250
2024-02-04,2024,2,Sunday,Kamera,Instax Wide 300,Jakarta Official Store,Kartu Kredit,1800000,1,0,1800000
2024-02-05,2024,2,Monday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,5,0,750000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,5,0,475000
2024-02-05,2024,2,Monday,Aksesoris,Acrylic Frame,Tokopedia Official,Transfer Bank,50000,1,2500,47500
2024-02-05,2024,2,Monday,Kamera,Instax Mini 11,Shopee Mall,Transfer Bank,1100000,1,0,1100000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Transfer Bank,185000,2,0,370000
2024-02-05,2024,2,Monday,Kamera,Instax Square SQ1,Website,E-Wallet (Gopay/OVO),1900000,1,95000,1805000
2024-02-05,2024,2,Monday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,1,0,50000
2024-02-05,2024,2,Monday,Aksesoris,Camera Case / Bag,Shopee Mall,Kartu Kredit,150000,3,0,450000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,1,0,185000
2024-02-05,2024,2,Monday,Kamera,Instax Square SQ1,Surabaya Branch,Transfer Bank,1900000,1,0,1900000
2024-02-05,2024,2,Monday,Aksesoris,Instax Photo Album,Tokopedia Official,E-Wallet (Gopay/OVO),75000,1,0,75000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,4,0,740000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2024-02-05,2024,2,Monday,Kamera,Instax Square SQ1,Jakarta Official Store,Kartu Kredit,1900000,1,0,1900000
2024-02-05,2024,2,Monday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000
2024-02-06,2024,2,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,1,0,150000
2024-02-06,2024,2,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,2,0,300000
2024-02-06,2024,2,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,4,0,600000
2024-02-06,2024,2,Tuesday,Kamera,Instax Wide 300,Surabaya Branch,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2024-02-06,2024,2,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,1,0,185000
2024-02-06,2024,2,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,1,0,95000
2024-02-07,2024,2,Wednesday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2024-02-07,2024,2,Wednesday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,2,0,300000
2024-02-07,2024,2,Wednesday,Aksesoris,Instax Photo Album,Tokopedia Official,Kartu Kredit,75000,1,0,75000
2024-02-07,2024,2,Wednesday,Kamera,Instax Wide 300,Jakarta Official Store,Paylater,1800000,1,0,1800000
2024-02-07,2024,2,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,1,0,150000
2024-02-07,2024,2,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Kartu Kredit,95000,1,0,95000
2024-02-07,2024,2,Wednesday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-02-07,2024,2,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,3,0,285000
2024-02-08,2024,2,Thursday,Kamera,Instax Wide 300,Surabaya Branch,Transfer Bank,1800000,1,0,1800000
2024-02-08,2024,2,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-02-08,2024,2,Thursday,Kamera,Instax Square SQ1,Shopee Mall,E-Wallet (Gopay/OVO),1900000,2,0,3800000
2024-02-08,2024,2,Thursday,Kamera,Instax Mini Evo,Website,Paylater,2900000,1,0,2900000
2024-02-08,2024,2,Thursday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-02-08,2024,2,Thursday,Kamera,Instax Wide 300,Website,Transfer Bank,1800000,1,0,1800000
2024-02-08,2024,2,Thursday,Kamera,Instax Square SQ1,Website,Transfer Bank,1900000,1,0,1900000
2024-02-09,2024,2,Friday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,1,0,150000
2024-02-09,2024,2,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,5,0,475000
2024-02-09,2024,2,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,2,0,190000
2024-02-09,2024,2,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,3,0,555000
2024-02-09,2024,2,Friday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000
2024-02-09,2024,2,Friday,Film,Instax Mini Film (10s),Website,Paylater,95000,3,14250,270750
2024-02-09,2024,2,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,2,18500,351500
2024-02-09,2024,2,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000
2024-02-10,2024,2,Saturday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-02-10,2024,2,Saturday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,1,0,95000
2024-02-10,2024,2,Saturday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,3,0,150000
2024-02-10,2024,2,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-02-10,2024,2,Saturday,Kamera,Instax Mini 11,Jakarta Official Store,Transfer Bank,1100000,1,0,1100000
2024-02-10,2024,2,Saturday,Aksesoris,Acrylic Frame,Tokopedia Official,Paylater,50000,1,0,50000
2024-02-10,2024,2,Saturday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,4,0,600000
2024-02-11,2024,2,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,2,0,370000
2024-02-11,2024,2,Sunday,Kamera,Instax Wide 300,Surabaya Branch,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2024-02-11,2024,2,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,1,0,185000
2024-02-11,2024,2,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,4,37000,703000
2024-02-11,2024,2,Sunday,Aksesoris,Instax Photo Album,Jakarta Official Store,E-Wallet (Gopay/OVO),75000,2,7500,142500
2024-02-11,2024,2,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2024-02-11,2024,2,Sunday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,3,0,285000
2024-02-11,2024,2,Sunday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),95000,3,0,285000
2024-02-11,2024,2,Sunday,Aksesoris,Camera Case / Bag,Tokopedia Official,Kartu Kredit,150000,3,0,450000
2024-02-11,2024,2,Sunday,Kamera,Instax Mini 11,Tokopedia Official,Paylater,1100000,1,0,1100000
2024-02-12,2024,2,Monday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,2,0,300000
2024-02-12,2024,2,Monday,Aksesoris,Acrylic Frame,Shopee Mall,E-Wallet (Gopay/OVO),50000,1,0,50000
2024-02-12,2024,2,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Transfer Bank,150000,4,0,600000
2024-02-12,2024,2,Monday,Kamera,Instax Mini Evo,Tokopedia Official,E-Wallet (Gopay/OVO),2900000,1,0,2900000
2024-02-12,2024,2,Monday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2024-02-12,2024,2,Monday,Aksesoris,Camera Case / Bag,Shopee Mall,Paylater,150000,2,0,300000
2024-02-12,2024,2,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,2,9500,180500
2024-02-12,2024,2,Monday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,4,0,600000
2024-02-12,2024,2,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,1,0,185000
2024-02-12,2024,2,Monday,Aksesoris,Acrylic Frame,Website,Paylater,50000,2,0,100000
2024-02-12,2024,2,Monday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,4,0,740000
2024-02-12,2024,2,Monday,Kamera,Instax Mini 11,Shopee Mall,Transfer Bank,1100000,1,0,1100000
2024-02-13,2024,2,Tuesday,Aksesoris,Acrylic Frame,Website,Paylater,50000,1,0,50000
2024-02-13,2024,2,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,1,0,185000
2024-02-13,2024,2,Tuesday,Aksesoris,Instax Photo Album,Jakarta Official Store,E-Wallet (Gopay/OVO),75000,1,0,75000
2024-02-13,2024,2,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,3,0,285000
2024-02-13,2024,2,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,1,0,185000
2024-02-13,2024,2,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,3,0,555000
2024-02-13,2024,2,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Transfer Bank,185000,1,9250,175750
2024-02-14,2024,2,Wednesday,Aksesoris,Camera Case / Bag,Jakarta Official Store,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-02-14,2024,2,Wednesday,Kamera,Instax Mini Evo,Shopee Mall,Transfer Bank,2900000,1,0,2900000
2024-02-14,2024,2,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,3,0,450000
2024-02-14,2024,2,Wednesday,Kamera,Instax Wide 300,Tokopedia Official,Paylater,1800000,1,0,1800000
2024-02-14,2024,2,Wednesday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,1,0,150000
2024-02-15,2024,2,Thursday,Kamera,Instax Square SQ1,Surabaya Branch,Transfer Bank,1900000,1,0,1900000
2024-02-15,2024,2,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,1,0,95000
2024-02-15,2024,2,Thursday,Kamera,Instax Mini 11,Surabaya Branch,Kartu Kredit,1100000,1,0,1100000
2024-02-15,2024,2,Thursday,Film,Instax Square Film (10s),Website,Paylater,150000,1,0,150000
2024-02-15,2024,2,Thursday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,1,0,50000
2024-02-15,2024,2,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,2,0,300000
2024-02-15,2024,2,Thursday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-02-15,2024,2,Thursday,Kamera,Instax Wide 300,Tokopedia Official,E-Wallet (Gopay/OVO),1800000,2,180000,3420000
2024-02-16,2024,2,Friday,Kamera,Instax Mini 11,Jakarta Official Store,Kartu Kredit,1100000,1,0,1100000
2024-02-16,2024,2,Friday,Aksesoris,Camera Case / Bag,Tokopedia Official,Transfer Bank,150000,1,7500,142500
2024-02-16,2024,2,Friday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,4,0,600000
2024-02-16,2024,2,Friday,Kamera,Instax Square SQ1,Website,Kartu Kredit,1900000,1,0,1900000
2024-02-16,2024,2,Friday,Kamera,Instax Mini Evo,Jakarta Official Store,E-Wallet (Gopay/OVO),2900000,1,0,2900000
2024-02-16,2024,2,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,E-Wallet (Gopay/OVO),75000,3,0,225000
